Referência,Data,Título,Link,id,Preço
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Verde,https://www.mercadolivre.com.br/samsung-galaxy-a14-5g-128gb-4gb-ram-verde/p/MLB22831325?pdp_filters=category:MLB1055#searchVariation=MLB22831325&position=8&search_layout=stack&type=product&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3499782429,1068.0
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3273509207-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177433574487#searchVariation=177433574487&position=16&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3273509207,1098.99
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 (MediaTek) 5G Dual SIM 128 GB black 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-mediatek-5g-dual-sim-128-gb-black-4-gb-ram/p/MLB21950247?pdp_filters=category:MLB1055#searchVariation=MLB21950247&position=11&search_layout=stack&type=product&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB4232851126,980.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-3264979155-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177307444191#searchVariation=177307444191&position=17&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3264979155,1395.0
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293904563-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177492139794#searchVariation=177492139794&position=18&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3293904563,1259.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-3461649801-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM?searchVariation=180107045577#searchVariation=180107045577&position=19&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3461649801,1385.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-3344468010-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177171568070#searchVariation=177171568070&position=21&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3344468010,1420.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb 6.6  - Preto,https://produto.mercadolivre.com.br/MLB-3520704563-smartphone-samsung-galaxy-a14-5g-128gb-4gb-66-preto-_JM#position=22&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3520704563,1220.0
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504254580-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177492200000#searchVariation=177492200000&position=23&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3504254580,1259.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Prata Nf-e Anatel,https://produto.mercadolivre.com.br/MLB-3329613481-smartphone-samsung-galaxy-a14-5g-128gb-4gb-prata-nf-e-anatel-_JM?searchVariation=178403820315#searchVariation=178403820315&position=24&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3329613481,1169.0
Samsung Galaxy A14 5g 128GB,26/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-3387756713-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=25&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3387756713,1302.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb 6.6  - Preto,https://produto.mercadolivre.com.br/MLB-3520729945-smartphone-samsung-galaxy-a14-5g-128gb-4gb-66-preto-_JM#position=26&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3520729945,1160.0
Samsung Galaxy A14 5g 128GB,26/11/23,"Celular Samsung Galaxy A14 5g 128gb 6,6 Preto",https://produto.mercadolivre.com.br/MLB-3336552935-celular-samsung-galaxy-a14-5g-128gb-66-preto-_JM?searchVariation=178530173143#searchVariation=178530173143&position=27&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3336552935,1175.0
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504254660-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177492200168#searchVariation=177492200168&position=28&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3504254660,1257.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-4195041122-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM#position=31&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB4195041122,1589.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-3344514408-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM?searchVariation=177297727987#searchVariation=177297727987&position=32&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3344514408,1307.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 Preto 128gb 4gb Ram 5g,https://produto.mercadolivre.com.br/MLB-3324866661-smartphone-samsung-galaxy-a14-preto-128gb-4gb-ram-5g-_JM?searchVariation=178335881699#searchVariation=178335881699&position=34&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3324866661,1499.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 128gb Verde Lima 5g Octa-core,https://produto.mercadolivre.com.br/MLB-3422238943-smartphone-samsung-galaxy-a14-128gb-verde-lima-5g-octa-core-_JM#position=35&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3422238943,1979.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Verde ,https://produto.mercadolivre.com.br/MLB-3863842202-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-verde-_JM?searchVariation=178364735424#searchVariation=178364735424&position=36&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3863842202,1415.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-4083932136-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=180104094529#searchVariation=180104094529&position=38&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB4083932136,1331.0
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293904091-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177492137416#searchVariation=177492137416&position=39&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3293904091,1290.0
Samsung Galaxy A14 5g 128GB,26/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-3311746147-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=40&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3311746147,1249.0
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3504307226-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177812430909#searchVariation=177812430909&position=42&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3504307226,1257.0
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293881161-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177812289153#searchVariation=177812289153&position=43&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3293881161,1424.0
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g Tela 6.6 Octa Core 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293894197-samsung-galaxy-a14-5g-tela-66-octa-core-128gb4gb-ram-preto-_JM?searchVariation=177812264585#searchVariation=177812264585&position=44&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3293894197,1424.0
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293869317-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177812231665#searchVariation=177812231665&position=45&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3293869317,1347.0
Samsung Galaxy A14 5g 128GB,26/11/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293881139-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177812289071#searchVariation=177812289071&position=46&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3293881139,1290.0
Samsung Galaxy A14 5g 128GB,26/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://produto.mercadolivre.com.br/MLB-3461649611-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM?searchVariation=180104433259#searchVariation=180104433259&position=47&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3461649611,1352.0
Samsung Galaxy A14 5g 128GB,26/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-3553418658-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=49&search_layout=stack&type=item&tracking_id=7d61768b-d609-451f-bdc7-48bb4484503b,MLB3553418658,1330.0
Poco X5 Pro 5g 128GB,26/11/23,Xiaomi Pocophone Poco X5 Pro 5G Dual SIM 128 GB blue 6 GB RAM,https://www.mercadolivre.com.br/xiaomi-pocophone-poco-x5-pro-5g-dual-sim-128-gb-blue-6-gb-ram/p/MLB21748127?pdp_filters=category:MLB1055#searchVariation=MLB21748127&position=4&search_layout=stack&type=product&tracking_id=abae7fd9-93c6-4982-b95f-1501e8f3eb3d,MLB3518385195,1750.0
Poco X5 Pro 5g 128GB,26/11/23,Xiaomi Pocophone Poco X5 Pro 5G Dual SIM 128 GB black 6 GB RAM,https://www.mercadolivre.com.br/xiaomi-pocophone-poco-x5-pro-5g-dual-sim-128-gb-black-6-gb-ram/p/MLB21748128?pdp_filters=category:MLB1055#searchVariation=MLB21748128&position=6&search_layout=stack&type=product&tracking_id=abae7fd9-93c6-4982-b95f-1501e8f3eb3d,MLB3521649053,1880.0
Poco X5 Pro 5g 128GB,26/11/23,Xiaomi Pocophone Poco X5 Pro 5G Dual SIM 128 GB yellow 6 GB RAM,https://www.mercadolivre.com.br/xiaomi-pocophone-poco-x5-pro-5g-dual-sim-128-gb-yellow-6-gb-ram/p/MLB21748126?pdp_filters=category:MLB1055#searchVariation=MLB21748126&position=7&search_layout=stack&type=product&tracking_id=abae7fd9-93c6-4982-b95f-1501e8f3eb3d,MLB3521065247,2000.0
Poco X5 Pro 5g 128GB,26/11/23,Xiaomi Poco X5 Pro 5g Dual Sim 128 Gb 6gb Ram Lacrado Global,https://produto.mercadolivre.com.br/MLB-4044200836-xiaomi-poco-x5-pro-5g-dual-sim-128-gb-6gb-ram-lacrado-global-_JM?searchVariation=179913593157#searchVariation=179913593157&position=38&search_layout=stack&type=item&tracking_id=abae7fd9-93c6-4982-b95f-1501e8f3eb3d,MLB4044200836,2099.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Natural - Distribuidor autorizado,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-natural-distribuidor-autorizado/p/MLB1027172726?pdp_filters=category:MLB1055#searchVariation=MLB1027172726&position=3&search_layout=stack&type=product&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4082380816,9899.1
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Preto - Distribuidor autorizado,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-preto-distribuidor-autorizado/p/MLB1027172724?pdp_filters=category:MLB1055#searchVariation=MLB1027172724&position=4&search_layout=stack&type=product&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4082393236,9899.1
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Azul - Distribuidor autorizado,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-azul-distribuidor-autorizado/p/MLB1027172717?pdp_filters=category:MLB1055#searchVariation=MLB1027172717&position=8&search_layout=stack&type=product&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB3460969537,10699.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Azul,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-azul/p/MLB27172717?pdp_filters=category:MLB1055#searchVariation=MLB27172717&position=13&search_layout=stack&type=product&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4214899116,9350.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max (256 GB) - Titânio Branco - Distribuidor autorizado,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-branco-distribuidor-autorizado/p/MLB1027172715?pdp_filters=category:MLB1055#searchVariation=MLB1027172715&position=17&search_layout=stack&type=product&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4144885148,10998.0
iPhone 15 Pro Max 256GB,26/11/23,iPhone 15 Pro Max 256gb Titanio Natural C/ Nota E Garantia,https://produto.mercadolivre.com.br/MLB-3503330365-iphone-15-pro-max-256gb-titanio-natural-c-nota-e-garantia-_JM?searchVariation=179166503740#searchVariation=179166503740&position=28&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB3503330365,9149.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max 256gb Preto + Capa +carregador,https://produto.mercadolivre.com.br/MLB-3506698811-apple-iphone-15-pro-max-256gb-preto-capa-carregador-_JM#position=29&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB3506698811,9490.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max 256gb Azul + Capa +carregador,https://produto.mercadolivre.com.br/MLB-4233291374-apple-iphone-15-pro-max-256gb-azul-capa-carregador-_JM#position=30&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4233291374,9290.0
iPhone 15 Pro Max 256GB,26/11/23,iPhone 15 Pro Max 256gb Titanio Natural Com Nota E Garantia,https://produto.mercadolivre.com.br/MLB-4203362498-iphone-15-pro-max-256gb-titanio-natural-com-nota-e-garantia-_JM?searchVariation=180656220703#searchVariation=180656220703&position=31&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4203362498,9549.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max 256gb Preto + Capa +carregador,https://produto.mercadolivre.com.br/MLB-3520315641-apple-iphone-15-pro-max-256gb-preto-capa-carregador-_JM#position=32&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB3520315641,9290.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max 256gb Titânio Branco C/ Nota Fiscal,https://produto.mercadolivre.com.br/MLB-3503342479-apple-iphone-15-pro-max-256gb-titnio-branco-c-nota-fiscal-_JM?searchVariation=180556017981#searchVariation=180556017981&position=33&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB3503342479,9199.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Branco,https://produto.mercadolivre.com.br/MLB-3459542113-apple-iphone-15-pro-max-de-256gb-titnio-branco-_JM#position=34&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB3459542113,11999.0
iPhone 15 Pro Max 256GB,26/11/23,iPhone 15 Promax 256gb Natural Titanium + N Fiscal + Brinde,https://produto.mercadolivre.com.br/MLB-3515052031-iphone-15-promax-256gb-natural-titanium-n-fiscal-brinde-_JM?searchVariation=180709477395#searchVariation=180709477395&position=35&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB3515052031,9550.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Branco,https://produto.mercadolivre.com.br/MLB-4078776558-apple-iphone-15-pro-max-de-256gb-titnio-branco-_JM#position=37&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4078776558,10998.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Azul,https://produto.mercadolivre.com.br/MLB-3459631597-apple-iphone-15-pro-max-de-256gb-titnio-azul-_JM#position=39&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB3459631597,10699.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Azul,https://produto.mercadolivre.com.br/MLB-3459619711-apple-iphone-15-pro-max-de-256gb-titnio-azul-_JM#position=41&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB3459619711,10998.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Azul,https://produto.mercadolivre.com.br/MLB-4078862380-apple-iphone-15-pro-max-de-256gb-titnio-azul-_JM#position=42&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4078862380,10998.0
iPhone 15 Pro Max 256GB,26/11/23,iPhone 15 Pro Max 256gb Natural Titanium,https://produto.mercadolivre.com.br/MLB-4197592102-iphone-15-pro-max-256gb-natural-titanium-_JM?searchVariation=180624757653#searchVariation=180624757653&position=43&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4197592102,13790.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Preto,https://produto.mercadolivre.com.br/MLB-4078853148-apple-iphone-15-pro-max-de-256gb-titnio-preto-_JM#position=44&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4078853148,10998.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Branco,https://produto.mercadolivre.com.br/MLB-4078834238-apple-iphone-15-pro-max-de-256gb-titnio-branco-_JM#position=45&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4078834238,10998.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Preto,https://produto.mercadolivre.com.br/MLB-4078809032-apple-iphone-15-pro-max-de-256gb-titnio-preto-_JM#position=46&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4078809032,11999.0
iPhone 15 Pro Max 256GB,26/11/23,Apple iPhone 15 Pro Max De 256gb - Titânio Preto,https://produto.mercadolivre.com.br/MLB-4078809070-apple-iphone-15-pro-max-de-256gb-titnio-preto-_JM#position=47&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4078809070,10998.0
iPhone 15 Pro Max 256GB,26/11/23,"iPhone 15 Pro Max 256gb Preto Tela 6,7  5g Câmera 48mp",https://produto.mercadolivre.com.br/MLB-4078824780-iphone-15-pro-max-256gb-preto-tela-67-5g-cmera-48mp-_JM?searchVariation=180106539195#searchVariation=180106539195&position=50&search_layout=stack&type=item&tracking_id=ccb5cb0c-1843-489a-8b8d-6c97230974d8,MLB4078824780,10999.0
Samsung Galaxy A14 5g 128GB,27/11/23,Samsung Galaxy A14 (Exynos) 5G Dual SIM 128 GB verde-lima 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-exynos-5g-dual-sim-128-gb-verde-lima-4-gb-ram/p/MLB22096078?pdp_filters=category:MLB1055#searchVariation=MLB22096078&position=1&search_layout=stack&type=product&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3380804905,899.1
Samsung Galaxy A14 5g 128GB,27/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Verde,https://www.mercadolivre.com.br/samsung-galaxy-a14-5g-128gb-4gb-ram-verde/p/MLB22831325?pdp_filters=category:MLB1055#searchVariation=MLB22831325&position=2&search_layout=stack&type=product&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3531000346,1110.0
Samsung Galaxy A14 5g 128GB,27/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Prata,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-prata/p/MLB22753179?pdp_filters=category:MLB1055#searchVariation=MLB22753179&position=3&search_layout=stack&type=product&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3537780804,1066.0
Samsung Galaxy A14 5g 128GB,27/11/23,Samsung Galaxy A14 (Exynos) 5G 128 GB silver 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-exynos-5g-128-gb-silver-4-gb-ram/p/MLB24521866?pdp_filters=category:MLB1055#searchVariation=MLB24521866&position=4&search_layout=stack&type=product&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3864023020,899.1
Samsung Galaxy A14 5g 128GB,27/11/23,Samsung Galaxy A14 (Mediatek) 5G 128 GB black 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-mediatek-5g-128-gb-black-4-gb-ram/p/MLB21950434?pdp_filters=category:MLB1055#searchVariation=MLB21950434&position=7&search_layout=stack&type=product&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3608889578,1045.0
Samsung Galaxy A14 5g 128GB,27/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram 6.6  Preto,https://produto.mercadolivre.com.br/MLB-3311567441-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-66-preto-_JM?searchVariation=177656964216#searchVariation=177656964216&position=13&search_layout=stack&type=item&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3311567441,999.0
Samsung Galaxy A14 5g 128GB,27/11/23,"Smartphone Samsung Galaxy A14 5g, 128gb, 4gb Ram, Tela 6.6",https://produto.mercadolivre.com.br/MLB-3286434139-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-tela-66-_JM#position=14&search_layout=stack&type=item&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3286434139,1123.0
Samsung Galaxy A14 5g 128GB,27/11/23,Samsung Galaxy A14 5g 128gb 4gb Ram Prata,https://produto.mercadolivre.com.br/MLB-3383109096-samsung-galaxy-a14-5g-128gb-4gb-ram-prata-_JM?searchVariation=177433539795#searchVariation=177433539795&position=15&search_layout=stack&type=item&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3383109096,1001.7
Samsung Galaxy A14 5g 128GB,27/11/23,Samsung Galaxy A14 (MediaTek) 5G Dual SIM 128 GB black 4 GB RAM,https://www.mercadolivre.com.br/samsung-galaxy-a14-mediatek-5g-dual-sim-128-gb-black-4-gb-ram/p/MLB21950247?pdp_filters=category:MLB1055#searchVariation=MLB21950247&position=11&search_layout=stack&type=product&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB4232851126,980.0
Samsung Galaxy A14 5g 128GB,27/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb 6.6  - Preto,https://produto.mercadolivre.com.br/MLB-3520704563-smartphone-samsung-galaxy-a14-5g-128gb-4gb-66-preto-_JM#position=16&search_layout=stack&type=item&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3520704563,1220.0
Samsung Galaxy A14 5g 128GB,27/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-3264979155-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177307444191#searchVariation=177307444191&position=17&search_layout=stack&type=item&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3264979155,1393.0
Samsung Galaxy A14 5g 128GB,27/11/23,Samsung Galaxy A14 5g Octa Core Tela 6.6 128gb/4gb Ram Preto,https://produto.mercadolivre.com.br/MLB-3293904563-samsung-galaxy-a14-5g-octa-core-tela-66-128gb4gb-ram-preto-_JM?searchVariation=177492139794#searchVariation=177492139794&position=18&search_layout=stack&type=item&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3293904563,1259.0
Samsung Galaxy A14 5g 128GB,27/11/23,Smartphone Samsung Galaxy A14 5g 128gb 4gb Ram - Preto,https://produto.mercadolivre.com.br/MLB-3344468010-smartphone-samsung-galaxy-a14-5g-128gb-4gb-ram-preto-_JM?searchVariation=177171568070#searchVariation=177171568070&position=19&search_layout=stack&type=item&tracking_id=cf85100f-b778-41db-b18a-17b1a915386d,MLB3344468010,1417.0
